190,judge 能力 比较 低 一点 那 你 如何 判断 比如说 初高中 的 孩子们 甚至 是 大学 的 孩子 他们 judge,NN NN AD VA AD AD PN AD VV AD NN DEG NN AD VC NN DEG NN PN NN,2,"['judge', 'judge']","[0, 19]","['NN', 'NN']",technology,train,616
191,良莠 不齐 的话 其实 很多 东西 啊 你 被 它 吸引 住 了 比如说 比如说 一些 games,NN VV SP AD CD NN SP PN LB PN VV VV AS AD AD CD NN,1,['games'],[16],['NN'],technology,train,620
192,这 是 this is a fact 就是,PN VC PN VC CD NN AD,more,,,,technology,train,631
193,呃 当 你 grow up 的 时候 你 你 你 知道 的 东西 越来越 多 你 受到 的 诱惑 肯定 是 会 越来越 多 的,IJ P PN VV AD DEC NN PN PN PN VV DEC NN AD AD PN VV DEC NN AD VC VV AD VA SP,more,,,,technology,train,632
194,tool 给 他 stop 掉,NN P PN NR VV,2,"['tool', 'stop']","[0, 3]","['NN', 'NR']",technology,train,634
195,你 现在 早期 的 时候 把 它 stop 掉 然后 我们 呃 in the future you are not fix 的,PN NT NN DEC NN BA PN VV VV AD PN IJ P DT NN PN VC CD M SP,more,,,,technology,train,637
196,当 你 开始 觉得 啊 给 你 interesting 的 时候 你 会 的 addicted 时候,P PN VV VV SP VV PN VV DEC NN PN VV DEC JJ NN,2,"['interesting', 'addicted']","[7, 13]","['VV', 'JJ']",technology,train,643
197,呃 怎么样 去 怎么样 去 呃 合理 地 play games,IJ AD MSP VV MSP IJ VA DEV VV NN,more,,,,technology,train,646
198,比如说 呃 你 可以 呃用呃 就是 我们 应该 帮 他们 知道 如果 你 只 only play games 的 是 有 什么 坏处,AD IJ PN VV AD AD PN VV VV PN VV CS PN AD AD VV NN DEC VC VE DT NN,more,,,,technology,train,647
199,我们 可以 用 games 然后 来 motivate 他们 让 他们 去 学习 比如说,PN VV P NN AD VV VV PN VV PN VV VV AD,2,"['games', 'motivate']","[3, 6]","['NN', 'VV']",technology,train,651
200,呃 拿 了 呃呃 考 了 一些 比较 好 成绩 的 时候 我们 给 他们 some credit,IJ VV AS NN VV AS CD AD JJ NN DEC NN PN P PN VV NR,more,,,,technology,train,653
201,他们 用 可以 用 这些 credit 去 play games 我们 就是说 我们,PN P VV P DT NN VV AD AD PN AD PN,more,,,,technology,train,654
202,我们 呃 用 这样 一些 游戏 的 呃的的的的 那个 吸引力 来 帮助 我们 去 motivate,PN IJ P PN CD NN DEG NN DT NN MSP VV PN VV VV,1,['motivate'],[14],['VV'],technology,train,655
203,然后 同时 去 告诉 他们 说 你 play games 不 是 说,AD AD VV VV PN VV PN NN AD AD VC VV,more,,,,technology,train,657
204,就是 是 一 个 相当于 是 你 可以 把 它 作为 你 的 goal 你 可以 你 需要 一 种 方式,AD VC CD M VV VC PN VV BA PN VV PN DEG NN PN VV PN VV CD M NN,1,['goal'],[13],['NN'],technology,train,658
205,很 合理 的 方式 或者说 很 很 正确 方式 去 win it,AD JJ DEG NN AD AD AD JJ NN VV VV NN,more,,,,technology,train,660
206,不是说 我们 不 可以 让 你 走 你 可以 把 这个 东西 作为 你 的 一 个 goal 你 可以 有,AD PN AD VV VV PN VV PN VV BA DT NN VV PN DEG CD M NN PN VV VE,1,['goal'],[17],['NN'],technology,train,661
207,可以 有 这样 一 种 方式 去 achieve it 只 要 你,VV VE JJ CD M NN VV VV NN AD VV PN,more,,,,technology,train,662
208,只要 你 obey my rule 只要 你 那个 和 我们 communicate,CS PN VV JJ NN CS PN PN P PN VV,more,,,,technology,train,663
209,呃 我们 就 stop you play games 我 我们 禁止 你 禁 什么 禁 什么 禁止 你 这 禁止 你 那 然后 我们 也 不 给 你 讲 为什么,IJ PN AD VV PN AD AD PN PN VV PN VV DT VV DT VV PN PN VV PN DT AD PN AD AD P PN VV AD,more,,,,technology,train,665
210,我 觉得 会 呃 会 呃 pull our 呃 就 会 把 我们 的 relation 把 它 把 它 给 呃 cut 掉 了 所以 我 觉得 建立 这样 一 种 好的 呃 communication with our children 是 非常 important 的,PN VV VV IJ VV IJ NN NN IJ AD VV BA PN DEG NN BA PN BA PN VV IJ NR VV AS AD PN VV VV JJ CD M VV IJ NN P NN NR VC AD VA SP,more,,,,technology,train,668
211,对 我 觉得 这 主要 还是 呃 应该 应该 呃 teach them how to,P PN VV PN AD AD IJ VV VV IJ NN NN VV P,more,,,,technology,train,672
212,找 一 个 那个 play 和 work 的 balance,VV CD M DT NN CC NN DEG NN,3,"['play', 'work', 'balance']","[4, 6, 8]","['NN', 'NN', 'NN']",technology,train,679
213,让 他们 知道 就是 如果 only play games 其实 是 非常 boring 的 一 件 事情,VV PN VV AD CS AD AD AD AD VC AD JJ DEG CD M NN,more,,,,technology,train,680
214,但是 only study 也 是 一 个 非常 boring 的 事情 所以 我 觉得 如果 能够 在 里面 找到 一 个 好 的 平衡 能够 互相,AD AD NN AD VC CD M AD JJ DEG NN AD PN VV CS VV P NN VV CD M JJ DEG NN VV AD,more,,,,technology,train,681
215,这个 他们 还是 能 会 比较 love 我们 也 会 比较 和 我们 亲近,PN PN AD VV VV AD VV PN AD VV AD P PN VV,1,['love'],[6],['VV'],technology,train,683
216,一直 告诉 我 说 you cannot do this you are not you cannot do that,AD VV PN VV PN VV VV PN PN VC NN PN VV VV CS,more,,,,technology,train,685
217,但是 我 觉得 我 会 很 很 afraid of them,AD PN VV PN VV AD AD VV P NN,more,,,,technology,train,686
218,我 会 很 怕 他们 啊 我 不 会 我 我 很少 把 我 的 idea 和 他们 进行 交流 所以,PN VV AD VV PN SP PN AD VV PN PN AD BA PN DEG NN P PN VV NN AD,1,['idea'],[15],['NN'],technology,train,687
219,呃 应该 应该 做 一些 change 的,IJ VV VV VV CD NN SP,1,['change'],[5],['NN'],technology,train,690
220,呃 我 觉得 a ban all social media 是 一 件 非常 非常 stupid 的 一 件 事情,IJ PN VV CD NN DT JJ NN VC CD M AD AD VA DEC CD M NN,more,,,,technology,train,693
221,for example in 微博,P NN P NN,more,,,,technology,train,697
222,a white house 所以 我 觉得 我 能 理解 这样 一 件 事情 因为 这 是 这 是 一 件 非常 非常 的 呃 easy 去 做 的 事情 但是,CD NN NN AD PN VV PN VV VV JJ CD M NN P PN VC PN VC CD M AD AD DEV IJ NN VV VV DEC NN AD,more,,,,technology,train,699
223,呃 normal people 他们 他们 其实,IJ JJ NN PN PN AD,more,,,,technology,train,701
224,就 我 能 理解 他们 但是 我 觉得 这 这 并不 能够 真正 的 solve the problem 我 觉得 应该 真正 solve the problem 应该 是 去,AD PN VV VV PN AD PN VV PN PN AD VV JJ DEG NN DT NN PN VV VV AD VV DT NN VV VC VV,more,,,,technology,train,707
225,呃 educate educate people about,IJ VV JJ NN NN,more,,,,technology,train,708
226,应该 让 他们 去 有 他们 自己 judgement 而 不 是 说,VV VV PN VV VE PN PN NN AD AD VC VV,1,['judgement'],[7],['NN'],technology,train,709
227,直接 把 掉 是 一 种 比较 easy 的 做法 我 也 可以 理解 在 这样 当前 的 情况 下,AD BA VV VC CD M AD JJ DEG NN PN AD VV VV P JJ NT DEG NN LC,1,['easy'],[7],['JJ'],technology,train,710
228,呃 这 并不 能够 solve the problem,IJ PN AD VV VV DT NN,more,,,,technology,train,714
229,I love small a smart phone I love weibo 它 要是,PN VV NN NN NN NN PN VV NR PN CS,more,,,,technology,train,715
230,ban 掉 比如说 一些 什么 某个 地方 有关 爆炸 或者 出 一些 出 一些 比较 杀人 的 事情 然后 结果,NR VV AD CD DT DT NN JJ NN CC VV CD VV CD AD VV DEC NN AD NN,1,['ban'],[0],['NR'],technology,train,719
231,呃 如果 按 呃 two sides 如果 是呃,IJ CS P IJ NN NN CS VV,more,,,,technology,train,723
232,如果 是 好 的 那 方面 我 觉得 比如说 some,CS VC VA DEC DT NN PN VV AD NR,1,['some'],[9],['NR'],technology,train,724
233,我 觉得 是 这样 包括 它 一些 method 它 的 一些 呃 方式,PN VV VC AD VV PN CD NN PN DEG CD IJ NN,1,['method'],[7],['NN'],technology,train,733
234,we cannot 呃 接触 这个 社会 的 一些 黑暗面,PN NR IJ VV DT NN DEG CD NN,more,,,,technology,train,738
235,它的 语言 它 readers 可能 就,VV NN PN NN VV AD,1,['readers'],[3],['NN'],technology,train,742
236,呃 不 能 被 像 我们 common people 不 能 被,IJ AD VV SB P PN VV NN AD VV SB,more,,,,technology,train,748
237,不然 的话 也 会 被 呃 你 的 账户 可能 会 被 block 掉,AD SP AD VV LB IJ PN DEG NN VV VV SB VV VV,1,['block'],[12],['VV'],technology,train,755
238,不 好 的 comments,AD VA DEC NN,1,['comments'],[3],['NN'],technology,train,760
239,那些 judgments,DT NN,1,['judgments'],[1],['NN'],technology,train,763
240,唔哦 we cannot count,VV PN VV NN,more,,,,technology,train,772
241,呵呵 maybe we can change change another,IJ AD PN VV NN NN NN,more,,,,technology,train,778
242,嘿 你 看 现在 啊 这个 smart phone 呢 其实 是 很 流行 的,IJ PN VV NT SP DT NN NN SP AD VC AD VV SP,more,,,,technology,train,780
243,然后 但是 我 不 确定 这个 小朋友们 其实 该 不 该 用 smart phone 你 觉得 是 怎样,AD AD PN AD VV DT NN AD VV AD VV VV NN NN PN VV VC VA,more,,,,technology,train,781
244,哦 for example a boy boyfriend right,IJ P NN NN NN NN NN,more,,,,technology,train,782
245,首先 呢 就是 我 觉得 不用 呃 smart phone 的 人 呢 很 容易 会 被 孤立,AD SP AD PN VV AD IJ NN NN DEC NN SP AD AD VV LB VA,more,,,,technology,train,784
246,比如 呢 我 一 个 同学 他 叫做 cindy 然后 他 好像 呢 一般 都 不 太 用 smart phone,AD SP PN CD M NN PN VV NR AD PN AD SP AD AD AD AD P NN NN,more,,,,technology,train,785
247,对 然后 如果 有 smart phone 呢 首先 可以 呃 对 跟 同学们 更 好 的 联系,P AD CS VE NN NN SP AD VV IJ P P NN AD VA DEC NN,more,,,,technology,train,789
248,和 沟通 然后 这样子 而且 他们 会 有 很多 的 common language 呃 for example 他们 有 可以 一起 玩儿 一些 游戏 啊,P VV AD AD AD PN VV VE CD DEG NN NR IJ P NR PN VE VV AD VV CD NN SP,more,,,,technology,train,790
249,对 然后 他们 可以 一起 破关 然后 也 可以 交互 相 交流 他们 的 这些 experience,P AD PN VV AD VV AD AD VV NN AD VV PN DEG DT NN,1,['experience'],[15],['NN'],technology,train,794
250,对 呃 smart phone is a very uh can benefit learning,P IJ NN NN VC CD M AD VV VV NN,more,,,,technology,train,797
251,然后 最近 呢 其实 有 一 款 新 的 apps 就 是 你 可以 通过 给 这个 题目 拍照 然后 他 就 会 帮你 搜索 到 答案,AD NT SP AD VE CD M JJ DEG NN AD VC PN VV P P DT NN VV AD PN AD VV VV VV VV NN,1,['apps'],[9],['NN'],technology,train,804
252,呃 you can get 呃 very quick feedback yeah from experts,IJ PN VV NR IJ VV JJ NN NN P NN,more,,,,technology,train,806
253,呃 你 看 现在 的 小朋友们 其实 很多 都 戴 着 眼镜 然后 我 觉得 呢 呃 smartphone 在 这里 是,IJ PN VV NT DEG NN AD CD AD VV AS NN AD PN VV SP IJ NN P PN VC,1,['smartphone'],[17],['NN'],technology,train,809
254,就是 集中 在 smart 呃 把把 注意力 集中 在 smartphone 上 一 段 时间 他 的 眼睛 其实 是 得不到 休息 的,AD VV P NR IJ NN NN VV P NN LC CD M NN PN DEG NN AD VC VV VV SP,2,"['smart', 'smartphone']","[3, 9]","['NR', 'NN']",technology,train,815
255,呃 games without smartphone 就 是 现实 生活 中 的 一些 运动 比如说 体育 运动 啊,IJ NN P NN AD VC JJ NN LC DEG CD NN AD NN NN SP,more,,,,technology,train,821
256,呃 这些 游戏 其实 也 very interesting 啊,IJ DT NN AD AD VV NR SP,more,,,,technology,train,823
257,嗯 就是 把 自己 放在 smartphone 上 的 时间呃,IJ AD BA PN VV NN LC DEG NN,1,['smartphone'],[5],['NN'],technology,train,825
258,我 在 中学 的 时候 呢 小学 其实 我 也 是 有 手机 了 当然 这个 不 是 smart phone 了 那里 面 唯一 的 一 个 游戏 就是 贪吃蛇,PN P NN DEC NN SP NN AD PN AD VC VE NN SP AD PN AD VC NN NN SP PN NN JJ DEG CD M NN AD VV,more,,,,technology,train,828
259,然后 嗯 对 然后 贪吃 蛇 你 玩 久 了 你 会 觉得 oh it's very boring so you will not spend time on it 呃 然后,AD IJ P AD VV NN PN VV AD SP PN VV VV NN AD VV JJ NN PN NN AD VV NN P NR IJ AD,more,,,,technology,train,829
260,嗯 但是 现在 呢 因为 就是 呃 咱们 a lot of games on smart phones so,IJ AD NT SP P AD IJ PN CD NN P NN P NR NN NN,more,,,,technology,train,834
261,然后 现在 如果 有 了 smart phone 可能 这 种 情况 会 更加 的 严重 小 朋友们 就 会 不 会 再 认真 听课,AD NT CS VE AS NN NN VV DT M NN VV AD DEV VA VA NN AD VV AD VV AD AD VV,more,,,,technology,train,842
262,诶 我 记得 你 刚刚 有说 过 你 原来 有 在 玩儿 candy crush 不 知道 你 玩 了 多少 关,IJ PN VV PN AD AD VV PN AD VE P VV NR NR AD VV PN VV AS CD NN,more,,,,technology,train,846
263,诶 说到 这里 呢 我 发现 smartphone is 嗯 not that beneficial,IJ VV PN SP PN VV NN VC IJ AD CS NN,more,,,,technology,train,847
264,呃 对 这个 concentrate on 然后 这个 时候 呢 其实 可能,IJ P DT NN P AD DT NN SP AD VV,more,,,,technology,train,851
265,the smart phone 可能 也 不 是 特别 好 对不对,DT NN NN AD AD AD VC AD JJ NN,more,,,,technology,train,854
266,嗯 嗯 yeah,IJ IJ NN,1,['yeah'],[2],['NN'],technology,train,855
267,呃 and I believe this this kind of functions even benefit for uh the adults 你 知道 你 有 没 有,IJ CC PN VV PN PN VV P JJ NN NN P NN DT NN PN VV PN VE AD VE,more,,,,technology,train,856
268,对 如果 你 update 你 会 发现 呢 它 也 有 最近 也 有 这个 function 啊 就是说 它 会在 你 玩 手机 玩到 一定 时候 呢 它 就 会 提醒 你说嘿 你 不 要 玩 了 然后 或者是 诶 你 已经 用 手机 用 了 这么 长时间,P CS PN VV PN VV VV SP PN AD VE NT AD VE DT NN SP AD PN VV PN VV NN VV JJ NN SP PN AD VV VV NN PN AD VV VV AS AD CC IJ PN AD P NN VV AS AD AD,2,"['update', 'function']","[3, 15]","['VV', 'NN']",technology,train,859
269,所以 you should take a rest,AD PN JJ NN NN NN,more,,,,technology,train,860
270,给 人们 这样 的 一 个 一 个 一 个 alert 其实 是 都会,P NN JJ DEG CD M CD M CD M NN AD VC NN,1,['alert'],[10],['NN'],technology,train,864
271,对 然后 我 其实 呃 very concentrate on my my research i spent a lot of time on my research,P AD PN AD IJ VV VV P NN AD VV NN NN NN NN P VV P JJ NN,more,,,,technology,train,869
272,function 吗 哦 那个 它 只是 给 你 一 个 reminder 就 是 你 已经 用 了 这么 久,NN SP IJ PN PN AD VV PN CD M NN AD VC PN AD VV AS AD VA,2,"['function', 'reminder']","[0, 10]","['NN', 'NN']",technology,train,873
273,呃 然后 就是 你 应该 休息 一下 就 是 take a rest,IJ AD AD PN VV VV AD AD VC NN NN NN,more,,,,technology,train,874
274,对 作用 非常 的 有限 就 是 你 看到 这个 提醒 的 时候 呢 you can simply,P NN AD DEV VA AD VC PN VV DT VV DEC NN SP PN VV NN,more,,,,technology,train,879
275,然后 打兔子 的 时候 呢 你 会 有 一 种 很 快乐 的 感觉 yeah,AD VV DEC NN SP PN VV VE CD M AD VA DEC NN VV,1,['yeah'],[14],['VV'],technology,train,889
276,呃 i think about it because you know,IJ NN NN VV JJ NN PN VV,more,,,,technology,train,903
277,对 online retailers so you spend a lot um of search cost to find it,P NR NN NN PN NN NN NN NN P NN VV P VV NN,more,,,,technology,train,908
278,嗯 我 给 你 讲 我 在 玩 的 一 个 游戏 呢 叫做 呃 age of empire 然后 这个 呢 是 一 个,IJ PN P PN VV PN AD VV DEC CD M NN SP VV IJ NN P NR AD PN SP VC CD M,more,,,,technology,train,914
279,做做 optimization 的 能力 就 是 你 怎样 更 有效 的 利用 你 现有 的 这种,VV NN DEC NN AD VC PN AD AD VA DEV VV PN JJ DEG NN,1,['optimization'],[1],['NN'],technology,train,918
280,嗯 make plan 是 非常 有 好处 的,IJ AD AD VC AD VE NN SP,more,,,,technology,train,921
281,嗯 你 可以 组成 战队 也 可以 是 自己 加入 进去 一 个 游戏 然后 自己 加入 进去 一 个 游戏 的 时候 呢 往往 和 人们 的 corporation 就 没有 那么 好,IJ PN VV VV NN AD VV VC PN VV VV CD M NN AD PN VV VV CD M NN DEC NN SP AD P NN DEG NN AD AD AD VA,1,['corporation'],[28],['NN'],technology,train,924
282,嗯 yes,IJ NN,1,['yes'],[1],['NN'],technology,train,927
283,我 的 英文 名字 你 可以 叫 Cary,PN DEG NN NN PN VV VV NR,1,['Cary'],[7],['NR'],persona,train,929
284,我 是 这边 e c e 呃 electronic and computer engineering school 的 phd,PN VC PN NN NN NN IJ NN CC NN JJ NN DEG NN,more,,,,persona,train,930
285,我 现在 已经 fourth year 了,PN NT AD VV VV SP,more,,,,persona,train,931
286,呃 我 希望 今年 能 graduate,IJ PN VV NT VV VV,1,['graduate'],[5],['VV'],persona,train,932
287,呃 我 是 呃 我 来自 江苏 province,IJ PN VC IJ PN VV NR NN,1,['province'],[7],['NN'],persona,train,934
288,呃 你 好 我 是 罗欣 元 然后 you can call me Jack,IJ PN VA PN VC NR NR AD PN VV NN NN NR,more,,,,persona,train,938
289,yeah so 呃 我 是 MIC,NR NR IJ PN VC NR,more,,,,persona,train,941
290,我们 来 聊 一些 关于 sports 的 话题 吧,PN VV VV CD P NN DEG NN SP,1,['sports'],[5],['NN'],persona,train,947
291,因为 我 对 sports 比较 感 兴趣 我 觉得 男 男生 很多 都 对 basketball 啊 或者是 其他 的 都 比较 感兴 比较 interested,P PN P NN AD VV NN PN VV JJ NN CD AD P NN SP CC DT DEG AD AD VA AD VA,3,"['sports', 'basketball', 'interested']","[3, 14, 23]","['NN', 'NN', 'VA']",persona,train,948
292,interested 所以,VV AD,1,['interested'],[0],['VV'],persona,train,949
293,呃 最近 nba 的 playoff 开打 了 然后 我 最喜 呃 我 因为 姚明 的 原因,IJ NT NR DEG NR VV AS AD PN VV IJ PN P NR DEG NN,2,"['nba', 'playoff']","[2, 4]","['NR', 'NR']",persona,train,950
294,所以 我 我 的 favourite team 是,AD PN PN DEG JJ NN VC,more,,,,persona,train,951
295,呃 Houston Rocket,IJ NR NR,more,,,,persona,train,952
296,呃 然后 最近 他们 和 Golden State Warriors 在打 季后赛,IJ AD NT PN CC NR NN NN VV NN,more,,,,persona,train,953
297,然后 我 最喜 my favourite 呃 的 player 是 James Harden,AD PN VV NN JJ IJ DEG NN VC NR NR,more,,,,persona,train,956
298,呃 我 特别 喜欢 他 的 step step back three,IJ PN AD VV PN DEG NN AD VV NN,more,,,,persona,train,957
299,啊 能 shot 然后 他 的 身体 非常 strong,IJ VV VV AD PN DEG NN AD VA,2,"['shot', 'strong']","[2, 8]","['VV', 'VA']",persona,train,960
