so like I don't want to work for一个公司但是我想进去那个brand consulting company,more,persona,train,1528
一起have a conversation,more,persona,train,1532
so I I feel like one work working in a one company对我来说是会很无聊的,more,persona,train,1533
然后我在里面认识一些本科的学生就他们很着急啊我看他们大二的summer就已经,1,persona,train,1538
已经在summer internship了啊,more,persona,train,1539
ok的,1,persona,train,1542
比如说包括management或者like risk management这种岗位,more,persona,train,1543
他说他大三时候的那个summer,1,persona,train,1544
就很难进到i b d的这种,more,persona,train,1545
这种这种offer,1,persona,train,1547
然后我想是我想进marketing然后我现在大学第呃大学二年级,1,persona,train,1553
like I was really overloaded with different stuff like我参加了四个不同的活动,more,persona,train,1555
我还参加了三个case competition,more,persona,train,1556
然后我的学习我的major major学习operations management也对我来说是很难的,more,persona,train,1557
如果我有internship那就很好但是没有也无所谓了,1,persona,train,1560
在韩国我们有个phrase call百百岁时代,more,persona,train,1564
诶那你会考虑去出去做exchange吗,1,persona,train,1569
欧洲 europe那边,1,persona,train,1573
so I wanna go to a completely different地方,more,persona,train,1578
ok所以会,1,persona,train,1581
去一个国呃去一个地方exchange然后到不同的国家去旅游,1,persona,train,1582
呃the full name is,more,persona,train,1592
是IT吗,1,persona,train,1601
yes me too哈,more,persona,train,1605
哦the same background,more,persona,train,1608
you are北方的,more,persona,train,1618
do you浙江,more,persona,train,1620
ok福建人,1,persona,train,1623
我说给你听and you repeat it,more,persona,train,1631
学校里学校里有提供这个tennis course,more,persona,train,1654
对大学嗯university,1,persona,train,1655
学了两年tennis course,more,persona,train,1657
你不过你你应该也听过吧AI吗,1,persona,train,1662
yes呃不不不不能这么说,1,persona,train,1664
U S T这边的telecom的这些courses,more,persona,train,1666
你应该不喜欢programming,1,persona,train,1669
Uh yes Python is very is嗯widely used in,more,persona,train,1672
嗯yes对对对对,1,persona,train,1679
uh besides beside tennis I 我也去健身房,more,persona,train,1697
在leisure time,more,persona,train,1701
我在电视剧里面看到的叫做girls night,more,persona,train,1706
先把那个i a n g签给办了,more,persona,train,1716
诶我嗯我和我办那个a n g签not for work,more,persona,train,1723
哦me too,more,persona,train,1733
economic independence之后,more,persona,train,1750
嗯something related butnot,more,persona,train,1755
我其实没有什么favourite food,more,persona,train,1765
嗯Yes,1,persona,train,1782
嗯大家好我叫tony,1,persona,train,1791
然后呢我家里养了很多的宠物嗯比如布丁狗啊酷企鹅啊小青蛙呀那哆啦a梦啊呆呆兽啊,1,persona,train,1792
对然后我每天都和他们一起睡觉and i feel very happy about it,more,persona,train,1795
嗯i don't know嗯because i think all of them are very naughty,more,persona,train,1797
呃compare to some Chinese movies,more,persona,train,1801
呃because you know呃Chinese movies have very呃a lot of limitations呃on topics,more,persona,train,1802
and on the stories so呃,more,persona,train,1803
呃in that sense呃Hong Kong films are much more呃diversify and interesting,more,persona,train,1804
and about my food favorite food可能,more,persona,train,1809
嗯and oknext question,more,persona,train,1811
and I sleep a lot every day我每天都会睡呃,more,persona,train,1814
and my favorite activity呃maybe travel呃,more,persona,train,1817
and呃Span Italy France and Germany,more,persona,train,1822
and我小时候呢还有在澳大利亚住过一段时间然后澳大利亚也是我特别喜欢的国家,1,persona,train,1823
嗯yeah,1,persona,train,1835
呃yes just like me,more,persona,train,1836
呃with very silly and呃yeah非常的挑食,more,persona,train,1837
呃我也是在科大读书然后我读的东西呢是operations management,more,persona,train,1839
然后我做的研究其实覆盖了方方面面比如marketing operations interface,more,persona,train,1840
呃non-profit organizations operations,more,persona,train,1841
呃还有一些关于health care的内容,more,persona,train,1842
嗯hello我的名字是徐妍然后我的English Name是yana,more,persona,train,1846
很开心能今天和你一起record这个这个session,2,persona,train,1848
introduce一下我自己吧我就是我是东北人,1,persona,train,1850
西安交通university然后,1,persona,train,1853
之前我是有几年在我家乡之后去了大连读senior high school,more,persona,train,1855
嗯我先讲一讲我喜欢的city吧,1,persona,train,1860
culture的那种感觉非常浓的就比如说北京天津或者是西安,1,persona,train,1862
这是历史的感觉你可以被involved进去的那种,1,persona,train,1865
就是我很喜欢reading books,more,persona,train,1867
sensitive话题都比较喜欢比如说什么,1,persona,train,1875
呃BL文学这种东西我特别特别喜欢这个然后很喜欢那个,1,persona,train,1876
写杀破狼的那个作者但我不会念他的名字叫priest priest,more,persona,train,1878
所以就是我平时喜欢读那种然后也很爱读就是比如说稍微经经典一点但是作家稍相对年轻一点的那种novels,1,persona,train,1880
关于reading books的部分我也喜欢,more,persona,train,1887
嗯我也挺平时也挺喜欢 watching movies的,more,persona,train,1888
就比如说一些但是我不太喜欢Marvel的电影我觉得Marvel的电影都比较的热血,2,persona,train,1889
让人觉得有点不太realistic,1,persona,train,1890
呃DC的就是它会反映出就是,1,persona,train,1892
对然后我就喜欢嗯volleyball,1,persona,train,1899
然后喜欢running,1,persona,train,1900
嗯让我想一想let me think,more,persona,train,1903
嗯high high 这种感觉的,more,persona,train,1910
就你可以叫我Maria,1,persona,train,1916
呃我现在是在科大读研究生然后读的是International Language Education这个专业,more,persona,train,1917
就是我们那边就是speak呃,1,persona,train,1920
嗯mandarin as where as Chaoshan dialects,more,persona,train,1921
但是来到这边之后就发现大家都是讲Cantonese,1,persona,train,1923
然后我看书也很杂就是像fiction novels或者是呃story books都ok,more,persona,train,1931
然后其实我也很喜欢B L是耽美资深的爱好者对,more,persona,train,1932
杀破狼的作者应该是叫priest还是什么,1,persona,train,1935
嗯就是有时候下午会吃一些蛋挞在这边嗯according to the sports,more,persona,train,1941
